tempo_s,bpm
0.00,80.57
1.00,73.24
2.00,73.24
3.00,73.24
4.00,73.24
5.00,73.24
6.00,73.24
7.00,73.24
8.00,80.57
9.00,80.57
10.00,80.57
11.00,80.57
12.00,80.57
13.00,80.57
14.00,80.57
15.00,80.57
16.00,73.24
17.00,80.57
18.00,80.57
19.00,80.57
20.00,80.57
21.00,80.57
22.00,80.57
23.00,80.57
24.00,73.24
25.00,73.24
26.00,80.57
27.00,80.57
28.00,80.57
29.00,80.57
30.00,73.24
31.00,73.24
32.00,73.24
33.00,73.24
34.00,73.24
35.00,80.57
37.00,80.57
40.00,73.24
41.00,73.24
44.00,80.57
45.00,80.57
46.00,80.57
47.00,80.57
48.00,80.57
49.00,80.57
50.00,80.57
51.00,73.24
52.00,80.57
53.00,80.57
54.00,87.89
55.00,87.89
56.00,87.89
57.00,80.57
58.00,73.24
59.00,73.24
60.00,73.24
61.00,73.24
62.00,73.24
63.00,73.24
64.00,73.24
65.00,80.57
66.00,80.57
67.00,80.57
68.00,80.57
69.00,80.57
70.00,80.57
71.00,80.57
72.00,73.24
73.00,73.24
74.00,80.57
75.00,80.57
77.00,80.57
78.00,80.57
79.00,80.57
80.00,80.57
81.00,80.57
82.00,80.57
83.00,80.57
84.00,80.57
85.00,80.57
86.00,80.57
87.00,80.57
90.00,87.89
91.00,80.57
92.00,80.57
95.00,80.57
96.00,80.57
97.00,80.57
98.00,80.57
99.00,80.57
100.00,73.24
101.00,73.24
102.00,73.24
103.00,80.57
104.00,80.57
105.00,80.57
106.00,80.57
107.00,80.57
108.00,80.57
109.00,80.57
110.00,80.57
111.00,80.57
112.00,80.57
113.00,87.89
114.00,87.89
115.00,87.89
116.00,87.89
117.00,80.57
118.00,80.57
119.00,73.24
120.00,73.24
121.00,73.24
122.00,73.24
123.00,80.57
124.00,80.57
125.00,87.89
126.00,87.89
127.00,87.89
128.00,87.89
129.00,87.89
130.00,87.89
131.00,87.89
132.00,87.89
133.00,87.89
134.00,87.89
135.00,87.89
136.00,95.21
137.00,95.21
138.00,87.89
139.00,87.89
140.00,87.89
141.00,87.89
142.00,87.89
143.00,87.89
144.00,87.89
145.00,87.89
146.00,87.89
147.00,87.89
148.00,80.57
149.00,80.57
150.00,80.57
151.00,87.89
152.00,87.89
153.00,87.89
154.00,87.89
155.00,87.89
156.00,87.89
158.00,87.89
159.00,87.89
160.00,87.89
161.00,87.89
162.00,87.89
163.00,87.89
164.00,87.89
165.00,87.89
166.00,87.89
167.00,87.89
168.00,87.89
169.00,87.89
170.00,87.89
171.00,87.89
172.00,87.89
173.00,87.89
174.00,87.89
175.00,87.89
176.00,87.89
177.00,87.89
178.00,87.89
179.00,87.89
180.00,87.89
181.00,87.89
182.00,87.89
183.00,87.89
184.00,80.57
185.00,80.57
186.00,80.57
187.00,80.57
188.00,80.57
189.00,80.57
190.00,80.57
191.00,87.89
192.00,87.89
193.00,87.89
194.00,87.89
195.00,87.89
196.00,87.89
197.00,80.57
198.00,80.57
199.00,80.57
200.00,80.57
201.00,87.89
202.00,87.89
203.00,87.89
204.00,87.89
205.00,80.57
206.00,80.57
207.00,80.57
208.00,87.89
209.00,87.89
210.00,87.89
211.00,80.57
212.00,80.57
213.00,80.57
214.00,80.57
217.00,80.57
218.00,80.57
219.00,80.57
220.00,80.57
221.00,80.57
222.00,80.57
223.00,80.57
224.00,80.57
225.00,80.57
226.00,87.89
227.00,87.89
228.00,87.89
229.00,87.89
230.00,87.89
231.00,87.89
232.00,80.57
233.00,80.57
234.00,80.57
235.00,80.57
236.00,80.57
237.00,80.57
238.00,80.57
239.00,80.57
240.00,80.57
241.00,80.57
242.00,80.57
243.00,80.57
244.00,80.57
245.00,80.57
246.00,80.57
247.00,80.57
248.00,80.57
249.00,87.89
250.00,87.89
251.00,87.89
252.00,87.89
253.00,80.57
254.00,80.57
255.00,80.57
256.00,87.89
257.00,87.89
258.00,87.89
259.00,80.57
260.00,80.57
261.00,87.89
262.00,80.57
263.00,80.57
264.00,80.57
265.00,87.89
266.00,87.89
267.00,87.89
272.00,87.89
273.00,87.89
274.00,80.57
275.00,80.57
276.00,80.57
277.00,80.57
278.00,80.57
279.00,80.57
280.00,80.57
281.00,80.57
