tempo_s,bpm_ecg
165.22,88.50
165.90,88.50
166.60,85.47
167.32,82.87
168.00,88.76
168.69,87.46
169.39,84.75
170.15,79.58
170.86,84.51
171.56,85.71
172.26,85.47
172.93,89.02
173.57,94.04
174.18,98.04
174.85,90.36
175.54,86.21
176.29,80.86
177.03,81.08
177.76,81.74
178.48,83.80
179.16,87.46
179.84,89.02
180.49,92.02
181.11,95.85
181.72,99.01
182.34,97.40
182.98,92.88
183.66,89.02
184.37,84.51
185.08,84.03
185.77,87.46
186.45,87.98
187.13,87.72
187.84,84.27
188.54,86.71
189.19,92.02
189.82,94.64
190.46,94.34
191.09,95.24
191.72,95.24
192.35,94.64
192.98,95.54
193.62,93.75
194.25,94.94
194.89,93.46
195.55,90.91
196.25,85.96
196.92,90.09
197.60,88.24
198.32,83.10
199.09,77.72
199.90,73.89
200.69,75.95
201.47,77.12
202.24,78.33
202.96,82.64
203.71,80.86
204.47,78.95
205.22,80.00
205.94,83.10
206.66,83.10
207.39,82.42
208.12,82.19
208.83,84.03
209.58,80.43
210.34,78.53
211.09,80.00
211.85,79.37
212.61,79.16
213.36,79.79
214.14,76.73
214.92,76.53
215.65,82.64
216.34,87.21
216.99,91.74
217.62,95.24
218.27,92.02
218.99,83.80
219.77,76.73
220.55,77.12
221.41,69.44
222.34,65.08
223.14,74.44
223.94,74.81
224.65,84.99
225.39,80.86
226.15,78.95
226.84,87.21
227.55,84.03
228.30,80.00
229.01,84.51
229.74,82.42
230.52,77.12
231.26,81.52
231.95,86.96
232.67,82.87
233.34,90.09
234.01,89.02
234.71,85.96
235.44,81.74
236.10,90.63
236.78,89.29
237.41,95.24
238.05,93.46
238.67,96.77
239.32,92.02
239.97,92.02
240.58,98.04
241.22,94.94
241.85,94.64
242.51,90.91
243.17,91.19
243.80,95.54
244.42,95.54
245.04,97.40
245.67,95.85
246.25,102.39
246.86,99.34
247.42,105.63
248.00,103.45
248.58,103.45
249.17,103.09
249.75,102.04
250.37,97.09
250.97,100.33
251.60,95.85
252.26,90.63
252.91,91.74
253.53,96.77
254.15,97.72
254.77,96.15
255.39,97.40
256.02,94.94
256.66,94.04
257.28,96.46
257.91,94.34
258.55,94.94
259.19,93.17
259.82,95.24
260.42,99.34
261.04,97.72
261.66,95.85
262.29,95.85
262.91,96.46
263.53,97.72
264.13,99.34
264.71,103.81
265.30,102.04
265.88,102.74
266.47,101.01
267.06,101.69
267.64,104.90
268.23,101.01
268.81,103.09
269.40,102.39
269.96,106.01
270.55,102.74
271.15,99.01
271.75,100.00
272.39,94.94
273.08,86.46
273.75,89.29
274.42,89.29
275.04,97.09
275.71,90.36
276.36,91.46
276.98,97.09
277.60,96.46
278.23,95.54
278.88,92.59
279.50,96.77
280.12,95.85
280.75,96.46
281.35,98.68
281.97,97.40
282.60,95.54
283.23,94.94
283.89,90.91
284.52,94.94
285.15,94.94
285.77,98.04
286.40,94.94
287.09,86.96
287.91,72.82
288.68,77.72
289.49,74.26
290.31,73.71
291.16,70.26
292.03,68.65
292.91,68.65
293.77,69.44
294.57,74.81
295.38,74.81
296.11,82.19
296.85,80.86
297.58,81.97
298.30,83.10
298.98,89.02
299.65,89.55
300.33,87.46
301.06,82.64
301.76,84.99
302.50,81.97
303.25,79.79
303.95,85.47
304.65,85.96
305.36,84.75
306.06,85.71
306.74,88.24
307.41,89.55
308.10,86.46
308.78,88.24
309.44,90.36
310.13,87.46
310.82,86.96
311.50,87.98
312.17,90.09
312.84,88.76
313.52,88.50
314.19,89.82
314.88,86.96
315.56,88.76
316.20,93.75
316.85,92.02
317.51,90.91
318.18,89.82
318.85,89.55
319.51,90.91
320.14,94.94
320.77,95.54
321.39,96.77
321.99,99.34
322.65,90.91
323.39,81.52
324.22,72.29
324.96,81.08
325.70,80.65
326.49,75.76
327.32,72.82
328.10,76.14
328.86,79.58
329.62,79.16
330.39,77.32
331.13,81.08
331.87,81.52
332.63,78.95
333.45,72.99
334.24,76.34
335.03,75.57
335.87,71.43
336.72,70.26
337.52,75.57
338.32,75.00
339.14,72.64
339.97,72.29
340.76,76.53
341.58,72.82
342.40,73.53
343.20,75.19
343.95,80.00
344.69,80.86
345.43,80.43
346.23,75.00
347.05,73.89
347.80,79.79
348.55,79.79
349.31,78.53
350.09,76.92
350.83,81.74
351.56,82.19
352.32,78.95
353.11,75.95
353.86,80.21
354.61,79.58
355.35,81.52
356.07,82.42
356.82,80.65
357.55,81.74
358.23,87.98
358.91,88.24
359.59,88.50
360.29,85.96
361.02,81.74
361.76,81.97
362.53,77.52
363.39,69.77
364.26,68.65
365.02,79.79
365.70,87.98
366.40,85.23
367.11,84.27
367.86,80.43
368.64,76.92
369.40,78.74
370.11,84.99
370.82,84.75
371.52,85.23
372.26,81.30
373.03,77.52
373.81,76.92
374.60,76.53
375.38,76.73
376.11,81.97
376.86,80.00
377.62,79.37
378.38,78.74
379.16,76.92
379.96,74.63
380.73,78.53
381.48,79.79
382.23,80.00
382.99,78.33
383.82,72.64
384.60,76.73
385.32,83.10
386.01,87.46
386.69,88.76
387.39,84.99
388.13,81.30
388.88,79.79
389.66,76.92
390.46,75.19
391.22,78.53
391.96,81.30
392.67,84.75
393.36,87.46
394.04,87.98
394.71,89.29
395.40,86.46
396.19,76.34
397.03,71.43
397.87,71.09
398.65,77.72
399.40,80.00
400.10,85.47
400.80,84.99
401.50,85.71
402.26,79.79
402.99,81.97
403.69,85.47
404.40,84.27
405.12,83.33
405.82,86.21
406.53,84.51
407.27,81.08
407.96,86.21
408.66,86.71
409.35,86.71
410.06,83.80
410.77,84.99
411.47,85.71
412.18,84.03
412.94,79.58
413.70,78.74
414.45,80.43
415.18,81.30
415.92,81.08
416.61,86.96
417.30,86.96
418.01,85.47
418.67,90.09
419.39,84.03
420.14,79.79
420.95,74.07
421.68,81.74
422.42,81.52
423.19,77.92
423.98,75.38
424.78,75.57
425.57,75.95
426.29,83.10
427.00,84.27
427.71,84.75
428.45,81.08
429.14,86.96
429.85,84.99
430.59,80.65
431.38,76.34
432.12,80.65
432.85,81.97
433.59,81.52
434.30,84.03
435.04,81.30
435.77,82.19
436.48,84.99
437.16,87.98
437.84,88.50
438.54,84.75
439.29,80.65
439.97,87.98
440.68,84.51
441.41,81.74
442.11,86.46
442.81,85.47
443.51,85.96
444.19,87.72
444.89,85.71
445.58,87.46
446.31,81.74
447.07,78.95
447.79,83.80
448.53,80.43
449.27,81.30
450.01,81.30
450.73,82.87
451.46,82.64
452.17,84.99
452.88,84.51
453.60,83.33
454.34,80.86
455.04,85.71
455.73,86.46
456.43,86.21
457.11,87.72
457.91,74.81
458.71,75.00
459.49,77.32
460.28,76.14
461.09,74.26
461.87,76.92
462.65,76.53
463.38,81.74
464.12,81.08
464.88,78.95
465.70,73.71
466.47,77.52
467.32,71.09
468.19,68.97
469.04,70.59
469.86,72.64
470.70,71.77
471.51,73.71
472.24,82.19
472.93,87.21
473.61,87.98
474.38,77.72
475.21,72.99
476.04,72.29
476.87,71.94
477.70,72.64
478.50,74.44
479.27,77.72
480.02,80.86
480.72,85.71
481.41,86.71
482.11,85.47
482.85,81.52
483.65,75.00
484.45,75.00
485.27,72.46
486.10,72.82
