tempo_s,bpm_ecg
1.25,83.80
1.99,80.65
2.74,80.65
3.48,81.08
4.15,88.76
4.84,87.46
5.53,86.21
6.26,82.42
6.96,85.96
7.69,82.64
8.43,81.08
9.18,79.79
9.89,84.75
10.63,80.86
11.37,81.08
12.09,82.87
12.76,90.36
13.41,92.02
14.04,94.94
14.68,94.34
15.31,94.64
15.95,94.04
16.58,94.94
17.18,100.33
17.79,97.40
18.43,94.04
19.14,84.75
19.90,78.74
20.67,77.92
21.49,72.99
22.34,70.75
23.17,72.82
24.00,72.12
24.83,72.46
25.63,74.26
26.38,80.00
27.13,80.00
27.87,81.30
28.64,78.33
29.35,84.03
30.10,80.00
30.88,77.52
31.68,74.63
32.42,81.30
33.19,77.32
33.98,76.53
34.77,75.38
35.51,81.08
36.29,77.72
37.06,77.32
37.83,78.33
38.51,87.46
39.17,91.46
39.90,82.42
40.66,78.33
41.47,74.63
42.25,76.34
43.09,72.12
43.93,71.26
44.71,76.92
45.50,75.76
46.28,76.73
47.05,77.72
47.78,82.42
48.54,78.74
49.34,75.76
50.13,75.95
50.93,74.26
51.78,70.92
52.64,69.44
53.48,71.60
54.24,78.74
55.00,79.79
55.72,82.87
56.38,90.36
57.05,89.82
57.71,91.46
58.35,93.46
59.00,92.59
59.75,80.21
60.50,79.79
61.24,80.65
62.05,74.07
62.89,71.94
63.70,73.89
64.45,79.37
65.24,76.14
66.04,75.00
66.83,75.76
67.61,76.92
68.43,73.35
69.26,72.12
70.05,76.34
70.86,74.07
71.68,72.99
72.52,71.94
73.31,75.57
74.07,78.53
74.85,77.72
75.61,78.53
76.38,77.72
77.13,80.65
77.85,83.10
78.58,81.97
79.34,79.16
80.08,81.08
80.85,77.72
81.65,74.63
82.40,80.65
83.17,77.72
83.96,75.76
84.72,78.74
85.50,77.32
86.31,73.71
87.13,73.17
87.93,75.57
88.73,74.44
89.56,72.99
90.32,78.33
91.10,77.52
91.87,77.72
92.65,76.34
93.42,78.33
94.15,82.42
94.92,78.12
95.71,75.19
96.54,72.82
97.33,76.14
98.15,72.82
98.99,71.60
99.78,75.38
100.59,74.26
101.39,75.38
102.18,75.76
102.94,79.37
103.73,75.95
104.52,75.19
105.31,76.53
106.12,74.07
106.93,74.07
107.74,74.07
108.50,78.95
109.23,82.42
109.95,82.64
110.69,81.74
111.43,80.86
112.13,85.47
112.80,89.55
113.51,84.99
114.22,84.03
114.94,83.80
115.70,78.95
116.49,75.76
117.26,77.32
118.06,75.19
118.88,73.35
119.72,71.26
120.51,76.53
121.32,73.53
122.12,74.81
122.91,76.53
123.67,78.33
124.48,74.81
125.31,71.77
126.12,73.89
126.95,72.82
127.79,71.43
128.62,72.46
129.41,75.95
130.18,77.52
130.94,79.37
131.65,83.80
132.29,93.46
132.94,92.88
133.59,92.31
134.33,80.65
135.09,79.58
135.91,72.82
136.78,68.97
137.61,72.64
138.45,71.60
139.30,70.59
140.08,76.14
140.86,77.12
141.61,80.65
142.35,80.21
143.09,81.08
143.82,83.10
144.51,85.96
145.16,93.46
145.81,91.19
146.46,92.88
147.15,86.71
147.90,80.21
148.68,77.12
149.43,79.37
150.21,77.12
151.00,75.95
151.78,77.32
152.54,78.33
153.24,86.21
153.94,86.21
154.61,88.50
155.29,88.24
155.99,86.46
156.69,85.47
157.39,85.71
158.08,86.71
158.76,87.98
159.43,89.82
160.09,91.46
160.74,91.74
161.40,91.74
162.01,97.40
162.64,96.15
163.26,96.46
163.91,92.02
164.59,87.72
165.30,85.47
165.99,86.71
166.68,86.46
167.35,89.29
168.02,90.36
168.66,93.75
169.29,94.64
169.92,95.54
170.56,93.75
171.15,101.01
171.77,98.04
172.38,98.36
172.99,97.40
173.74,80.43
174.51,77.32
175.28,78.74
176.04,78.53
176.81,77.52
177.50,87.21
178.18,88.24
178.86,89.02
179.53,88.50
180.23,86.46
180.93,85.96
181.62,86.96
182.29,88.50
182.97,89.29
183.63,90.63
184.28,92.59
184.91,94.34
185.58,90.09
186.25,89.02
186.98,82.64
187.68,85.47
188.39,84.75
189.13,80.86
189.93,75.00
190.75,73.35
191.56,73.71
192.34,77.32
193.09,80.00
193.80,84.75
194.47,89.55
195.11,92.59
195.70,101.69
196.32,97.40
196.94,96.77
197.66,82.87
198.46,75.19
199.28,72.99
200.09,74.07
200.90,74.07
201.71,74.26
202.43,83.57
203.18,80.00
203.95,77.52
204.77,73.53
205.52,80.43
206.32,75.00
207.14,72.46
207.90,79.37
208.65,80.21
209.42,77.52
210.17,80.43
210.91,81.30
211.66,79.79
212.45,75.76
213.28,72.64
214.04,78.95
214.81,77.52
215.58,77.52
216.32,81.08
217.02,86.21
217.73,84.51
218.47,81.52
219.25,76.53
220.05,75.19
220.84,75.95
221.60,78.33
222.34,81.30
223.04,86.21
223.73,87.21
224.40,88.76
225.09,87.46
225.80,84.51
226.51,83.80
227.23,84.03
227.91,87.46
228.56,93.17
229.19,94.34
229.84,92.59
230.52,88.76
231.22,85.96
231.90,87.98
232.57,89.55
233.22,91.74
233.86,93.75
234.50,94.34
235.13,94.34
235.77,94.04
236.40,95.24
237.00,99.67
237.60,100.67
238.22,97.09
238.84,96.15
239.51,89.82
240.22,84.51
240.95,81.97
241.69,81.52
242.41,83.57
243.11,84.75
243.80,87.46
244.44,94.04
245.05,98.68
245.63,102.04
246.23,100.33
246.82,102.39
247.44,95.85
248.16,83.33
248.96,75.19
249.73,78.53
250.55,72.99
251.43,68.03
252.31,67.87
253.13,73.71
253.98,70.09
254.84,70.42
255.59,79.58
256.37,77.12
257.14,77.92
257.88,81.08
258.60,82.64
259.36,79.16
260.13,78.33
260.91,76.73
261.69,76.92
262.47,76.73
263.23,78.95
263.98,80.21
264.70,82.87
265.42,84.27
266.07,91.19
266.73,91.74
267.39,90.63
268.10,84.03
268.87,78.53
269.65,77.12
270.42,77.92
271.19,77.72
271.93,80.43
272.65,84.03
273.34,86.21
274.03,87.72
274.70,89.29
275.36,90.63
276.04,89.02
276.69,91.46
277.34,92.59
278.00,91.46
278.70,85.23
279.47,77.52
280.24,78.74
281.01,77.12
281.79,77.72
282.52,81.52
283.23,84.51
283.92,87.21
284.60,88.76
285.21,97.40
285.85,94.34
286.47,96.77
287.13,90.91
287.87,80.43
288.68,74.44
289.51,72.29
290.33,73.35
291.12,76.14
291.89,77.92
292.66,77.52
293.43,78.33
294.12,86.46
294.83,84.51
295.53,85.96
296.22,86.71
296.87,92.59
297.50,94.94
298.22,83.80
298.98,78.53
299.78,74.81
300.53,80.65
301.31,76.14
302.13,73.71
302.89,78.53
303.66,77.92
304.45,75.95
305.24,76.14
305.98,81.52
306.76,76.73
307.57,74.07
308.42,70.42
309.28,70.09
310.07,75.19
310.85,77.32
311.67,73.35
312.50,71.77
313.29,76.14
