tempo_s,bpm_ecg
384.29,74.44
385.11,73.17
385.93,72.99
386.75,73.71
387.56,73.71
388.31,80.00
389.07,78.74
389.82,80.65
390.53,84.75
391.22,86.46
391.93,84.03
392.66,82.87
393.41,79.37
394.19,77.32
394.93,80.65
395.71,77.12
396.52,74.63
397.34,72.82
398.16,72.99
398.99,72.29
399.73,80.86
400.45,83.57
401.18,82.64
401.91,81.74
402.67,78.95
403.48,74.07
404.39,66.08
405.30,66.23
406.21,65.65
407.08,69.12
407.90,72.64
408.70,75.57
409.46,78.33
410.21,80.65
410.94,82.19
411.65,84.03
412.32,89.55
413.00,89.02
413.69,86.96
414.44,79.16
415.35,65.93
416.23,68.49
417.13,66.67
418.05,64.94
418.90,71.26
419.69,75.57
420.53,71.26
421.35,73.53
422.17,72.82
422.94,78.12
423.68,80.65
424.42,81.30
425.16,81.52
425.89,81.52
426.62,82.64
427.34,83.57
428.05,84.27
428.75,85.96
429.44,86.46
430.13,87.21
430.82,86.71
431.53,85.23
432.20,89.02
432.88,88.50
433.57,86.21
434.33,79.58
435.17,71.60
436.05,67.57
437.04,61.10
438.01,61.73
438.98,61.60
439.93,63.03
440.72,76.14
441.55,72.46
442.37,73.35
443.20,71.94
444.05,70.92
444.89,71.26
445.67,76.73
446.46,76.53
447.23,77.52
448.00,77.52
448.79,76.53
449.58,75.76
450.37,76.34
451.14,77.52
451.94,75.38
452.77,72.29
453.65,68.18
454.52,68.49
455.40,68.65
456.24,71.43
457.00,78.95
457.74,81.08
458.47,81.52
459.21,81.30
459.97,78.95
460.74,78.12
461.48,81.30
462.17,86.71
462.87,85.71
463.58,84.51
464.34,79.16
465.19,70.59
466.12,64.52
467.07,62.63
468.04,61.98
469.00,62.89
469.91,65.93
470.78,68.34
471.65,69.28
472.49,71.60
473.32,72.12
474.18,70.09
475.10,65.22
476.05,62.76
477.00,63.29
477.98,61.48
478.94,62.11
479.90,62.89
480.86,61.98
481.82,62.50
482.77,63.69
483.64,68.97
484.46,72.64
485.30,71.26
486.15,71.09
