tempo_s,bpm_ecg
1.25,75.57
2.07,73.35
2.88,73.89
3.69,73.89
4.48,75.95
5.29,74.63
6.08,75.19
6.90,73.35
7.69,75.95
8.51,72.99
9.34,72.82
10.14,75.19
10.93,75.19
11.74,74.26
12.56,73.53
13.36,75.00
14.12,78.74
14.84,83.10
15.58,81.30
16.32,81.30
17.05,81.52
17.82,78.53
18.61,75.38
19.40,76.53
20.18,76.34
20.95,77.92
21.73,76.92
22.51,76.92
23.28,77.92
24.08,75.57
24.89,73.53
25.73,71.94
26.59,69.44
27.46,69.44
28.32,69.12
29.19,69.61
30.02,71.60
30.84,73.89
31.62,76.14
32.39,78.74
33.13,80.43
33.87,81.08
34.62,80.65
35.36,80.43
36.10,81.52
36.83,82.42
37.53,85.23
38.24,84.51
38.96,83.57
39.69,82.19
40.44,80.00
41.19,79.58
41.98,76.14
42.78,75.00
43.58,75.19
44.35,77.32
45.15,75.76
45.95,74.63
46.75,75.00
47.52,78.33
48.30,76.92
49.07,77.52
49.85,77.32
50.61,78.12
51.42,74.81
52.25,72.12
53.08,72.29
53.91,72.29
54.75,71.09
55.56,74.44
56.39,72.46
57.20,73.35
57.99,76.34
58.78,76.14
59.56,76.92
60.31,79.58
61.05,81.52
61.82,78.12
62.63,73.89
63.45,73.35
64.25,74.26
65.11,70.42
65.96,70.59
66.79,71.60
67.60,74.07
68.43,72.64
69.24,74.26
70.03,75.95
70.84,73.53
71.67,72.46
72.50,72.64
73.32,73.17
74.15,72.29
74.99,71.60
75.82,72.29
76.64,72.82
77.47,72.12
78.29,72.99
79.11,73.53
79.92,73.71
80.74,73.17
81.55,74.26
82.37,73.17
83.21,71.77
84.04,72.12
84.86,73.35
85.69,71.77
86.53,72.12
87.34,74.07
88.16,73.17
89.01,70.42
89.86,70.42
90.68,72.82
91.54,70.26
92.39,70.09
93.23,71.77
94.05,72.82
94.89,71.43
95.73,71.43
96.54,74.26
97.38,71.43
98.22,71.43
99.04,73.53
99.87,72.46
100.69,72.64
101.47,76.92
102.25,76.73
103.03,76.92
103.81,77.72
104.57,78.74
105.32,79.58
106.04,84.03
106.75,83.57
107.46,84.99
108.18,83.10
108.91,82.42
109.67,78.74
110.45,77.52
111.23,76.73
112.05,73.35
112.88,71.94
113.69,74.26
114.48,75.57
115.27,75.76
116.05,77.32
116.81,78.95
117.55,81.08
118.29,81.08
119.03,81.52
119.74,83.57
120.48,81.08
121.24,79.37
122.04,75.19
122.82,77.12
123.59,77.92
124.38,75.38
125.19,74.44
125.97,76.73
126.77,75.19
127.57,75.00
128.36,76.14
129.13,77.92
129.91,76.14
130.70,76.14
131.48,77.12
132.27,76.14
133.06,75.76
133.83,78.33
134.60,77.92
135.35,79.16
136.10,80.65
136.84,80.86
137.59,79.58
138.35,79.37
139.11,78.74
139.91,75.00
140.73,73.17
141.50,77.92
142.28,77.32
143.01,82.42
143.73,83.33
144.43,84.99
145.15,83.33
145.88,82.64
146.61,81.97
147.35,81.08
148.13,76.73
148.94,74.63
149.70,78.12
150.47,77.92
151.25,77.72
152.01,78.12
152.79,77.32
153.60,74.44
154.43,72.29
155.26,72.12
156.10,70.92
156.97,69.61
157.80,71.94
158.64,71.43
159.48,71.09
160.32,71.60
161.15,72.29
161.99,71.94
162.81,72.64
163.61,75.00
164.43,73.17
165.26,72.82
166.06,74.63
166.87,74.07
167.69,73.17
168.49,74.81
169.30,74.44
170.14,71.60
170.96,72.46
171.81,70.75
172.65,71.43
173.45,75.00
174.27,73.35
175.08,74.07
175.88,74.81
176.71,72.82
177.55,71.43
178.36,73.53
179.21,70.75
180.05,71.77
180.86,73.35
181.70,72.12
