tempo_s,bpm_ecg
1.03,78.33
1.80,78.12
2.59,76.34
3.37,76.92
4.13,78.33
4.89,78.95
5.66,78.12
6.45,76.34
7.25,74.44
8.09,71.60
8.94,70.59
9.80,69.77
10.62,73.53
11.39,77.72
12.15,79.16
12.91,78.53
13.67,79.16
14.43,78.95
15.20,77.92
15.99,75.95
16.79,75.00
17.60,73.89
18.42,73.17
19.25,72.46
20.10,70.92
20.94,70.75
21.77,72.64
22.58,73.71
23.38,75.00
24.16,77.32
24.94,77.32
25.71,77.52
26.48,77.92
27.25,77.72
28.04,75.76
28.84,75.38
29.66,73.17
30.49,72.29
31.34,70.59
32.12,77.12
32.91,75.57
33.72,74.44
34.56,71.09
35.42,70.26
36.26,70.75
37.10,71.77
37.91,74.07
38.69,77.12
39.46,77.72
40.24,77.32
40.99,79.16
41.70,84.51
42.40,86.21
43.10,86.21
43.76,90.91
44.41,91.19
45.08,89.82
45.77,86.96
46.48,84.27
47.20,84.03
47.92,82.64
48.66,81.08
49.40,81.08
50.16,79.37
50.88,82.87
51.60,83.80
52.26,90.63
52.93,90.36
53.62,86.46
54.35,82.19
55.10,80.00
55.86,79.37
56.62,78.33
57.39,78.33
58.14,79.37
58.86,84.27
59.55,86.46
60.23,88.50
60.91,87.46
61.59,89.29
62.28,86.21
62.99,84.51
63.74,79.79
64.53,76.73
65.25,82.42
66.00,80.00
66.73,83.10
67.46,82.19
68.19,81.74
68.92,82.42
69.64,83.10
70.36,83.33
71.06,85.96
71.76,85.96
72.45,86.46
73.12,89.02
73.80,89.29
74.48,87.98
75.17,86.21
75.90,82.87
76.65,79.58
77.42,78.12
78.22,75.38
79.00,76.92
79.79,75.76
80.59,74.63
81.39,75.57
82.15,78.12
82.91,78.95
83.65,81.74
84.37,82.64
85.08,84.99
85.78,85.47
86.50,83.80
87.22,82.87
87.96,81.74
88.68,82.87
89.41,82.19
90.14,82.42
90.88,81.30
91.62,80.21
92.36,81.30
93.08,83.33
93.84,79.37
94.57,81.74
95.37,75.57
96.16,75.38
96.92,78.95
97.75,72.29
98.51,78.95
99.31,75.19
100.06,79.79
100.87,74.44
101.65,76.73
102.36,84.51
103.12,79.16
103.87,80.21
104.64,77.72
105.42,76.73
106.21,75.95
107.00,75.76
107.74,80.86
108.50,79.79
109.23,82.19
109.94,83.80
110.65,84.75
111.36,84.03
112.08,84.03
112.79,84.51
113.52,81.52
114.28,79.16
115.06,77.12
115.86,75.00
116.68,72.99
117.48,75.38
118.26,76.53
119.01,80.21
119.75,81.52
120.47,83.10
121.18,84.27
121.89,84.03
122.61,84.27
123.29,87.21
123.96,90.36
124.62,90.36
125.28,90.63
125.95,90.63
126.61,89.82
127.29,89.29
127.99,84.75
128.73,81.74
129.48,79.37
130.27,75.95
131.06,76.73
131.83,77.52
132.59,78.74
133.34,79.79
134.08,81.08
134.79,85.23
135.49,84.99
136.20,84.75
136.91,84.27
137.65,81.30
138.41,78.95
139.18,78.53
139.95,77.32
140.74,76.14
141.53,76.14
142.33,74.81
143.12,75.57
143.91,76.14
144.69,77.12
145.47,77.32
146.25,76.92
147.01,78.33
