tempo_s,bpm_ecg
1.38,84.51
2.10,83.10
2.85,80.00
3.60,80.00
4.33,81.52
5.15,73.35
5.98,72.46
6.83,70.75
7.65,72.99
8.48,72.12
9.32,71.26
10.15,72.46
10.93,77.52
11.70,77.52
12.47,77.52
13.26,76.53
14.03,77.52
14.77,80.86
15.53,79.58
16.30,77.72
17.05,80.00
17.80,80.21
18.59,75.76
19.40,74.07
20.18,76.92
20.94,78.74
21.70,78.95
22.47,77.72
23.25,77.32
24.02,78.12
24.77,79.58
25.49,83.33
26.23,81.08
27.02,76.53
27.84,73.17
28.63,75.95
29.39,78.95
30.16,77.72
30.94,76.53
31.73,76.53
32.49,78.74
33.25,78.53
34.04,76.53
34.86,72.99
35.68,73.17
36.48,74.81
37.30,73.17
38.12,72.82
38.92,75.57
39.66,80.86
40.39,82.42
41.14,79.37
41.95,74.07
42.80,71.26
43.60,75.00
44.38,76.14
45.20,73.53
46.01,74.26
46.77,78.53
47.53,79.58
48.31,76.92
49.08,77.32
49.83,80.00
50.55,83.80
51.27,83.33
51.99,83.57
52.71,82.42
53.47,79.16
54.28,74.63
55.08,74.81
55.88,75.00
56.65,77.52
57.40,79.79
58.12,84.03
58.80,88.50
59.45,91.74
60.10,91.74
60.79,87.21
61.55,79.37
62.35,75.19
63.19,71.09
64.03,71.09
64.87,71.43
65.69,73.53
66.48,75.57
67.29,74.44
68.10,74.44
68.87,77.32
69.63,79.16
70.38,79.79
71.13,80.00
71.88,79.79
72.63,80.86
73.38,79.58
74.14,78.53
74.92,76.92
75.72,75.38
76.52,75.00
77.32,74.81
78.08,78.95
78.83,80.65
79.58,79.58
80.32,81.30
81.08,79.16
81.84,78.53
82.58,81.52
83.30,82.42
84.04,81.08
84.82,77.52
85.54,82.87
86.23,86.96
86.96,82.87
87.71,80.00
88.45,80.21
89.18,82.42
89.92,81.30
90.66,80.65
91.39,82.64
92.12,82.19
92.82,85.96
93.51,87.21
94.19,87.46
94.90,84.51
95.67,77.72
96.43,79.37
97.20,77.72
97.98,77.32
98.76,76.73
99.54,77.12
100.29,80.00
101.00,84.75
101.69,86.96
102.41,82.42
103.20,76.53
104.02,72.99
104.78,79.16
105.55,77.32
106.36,74.07
107.16,75.76
107.91,79.58
108.66,79.58
109.43,78.74
110.16,81.52
110.87,84.51
111.58,85.23
112.32,80.65
113.10,76.53
113.89,76.14
114.67,77.52
115.42,79.79
116.15,81.74
116.83,87.98
117.49,91.19
118.16,90.36
118.83,88.50
119.51,88.50
120.17,90.63
120.87,86.71
121.63,78.33
122.40,78.53
123.20,74.44
124.04,71.26
124.87,72.99
125.70,72.29
126.52,72.46
127.27,80.86
127.99,82.42
128.69,86.46
129.35,90.09
130.02,90.36
130.68,90.09
131.37,87.98
132.07,84.99
132.78,85.23
133.48,85.47
134.20,83.10
134.89,87.21
135.57,88.50
136.24,89.29
136.91,89.29
137.58,89.02
138.26,88.24
138.94,89.02
139.60,90.09
140.25,93.46
140.88,94.64
141.52,93.46
142.17,92.31
142.85,88.50
143.54,86.71
144.21,89.29
144.89,88.50
145.59,86.21
146.30,84.27
147.00,85.47
147.67,89.82
148.34,90.09
149.03,86.96
149.74,84.03
150.45,84.51
151.14,87.21
151.84,85.96
152.57,81.97
153.33,78.95
154.07,81.08
154.77,84.99
155.45,88.24
156.14,87.21
156.86,84.03
157.57,83.80
158.26,87.46
158.92,90.36
159.61,86.71
160.34,82.87
161.04,85.96
161.71,89.29
162.37,90.36
163.05,87.98
163.75,86.21
164.44,86.46
165.15,84.75
165.89,81.52
166.61,82.64
167.31,85.71
167.98,89.55
168.64,90.91
169.31,90.36
169.98,89.55
170.65,89.02
171.32,89.29
172.04,84.27
172.78,81.08
173.50,83.10
174.18,88.50
174.85,89.29
175.52,88.76
176.22,86.21
176.93,84.75
177.63,85.96
178.31,87.21
178.97,91.19
179.62,92.88
180.27,92.02
180.95,87.98
181.65,85.96
182.38,82.19
183.10,83.57
183.80,84.99
184.49,87.98
185.15,90.36
185.79,93.46
186.42,94.94
187.08,90.91
187.78,85.96
188.54,78.95
189.30,79.16
190.08,76.73
190.86,77.32
191.59,82.42
192.28,86.21
192.99,84.75
193.73,81.52
194.45,82.42
195.16,85.23
195.85,86.96
196.55,84.99
197.21,91.74
197.84,94.64
198.49,92.02
199.21,83.80
199.98,78.12
200.70,83.10
201.43,82.64
202.15,83.10
202.85,84.99
203.56,84.75
204.28,84.03
204.99,83.57
205.68,87.21
206.34,90.63
207.00,91.74
207.68,88.50
208.40,82.42
209.16,79.37
209.91,80.00
210.66,80.43
211.38,82.87
212.09,84.03
212.79,86.71
213.43,92.59
214.07,94.94
214.74,89.55
215.48,80.86
216.22,81.30
216.96,81.08
217.73,77.52
218.50,77.52
219.26,78.95
220.04,76.92
220.79,80.00
221.52,83.10
222.24,82.64
222.96,83.10
223.69,83.10
224.39,85.47
225.11,83.10
225.84,82.42
226.58,80.65
227.29,85.23
228.00,84.03
228.73,82.19
229.46,81.97
230.19,82.87
230.87,87.21
231.53,90.91
232.20,90.36
232.89,86.46
233.62,82.42
234.32,85.47
235.04,83.57
235.75,84.03
236.46,85.23
237.18,82.87
237.92,81.52
238.67,79.58
239.43,79.58
240.17,80.86
240.88,83.80
241.60,83.33
242.31,84.75
243.01,86.21
243.72,84.27
244.47,80.00
245.20,82.64
245.91,83.80
246.66,80.21
247.44,76.73
248.18,81.52
248.88,85.47
249.59,84.27
250.33,81.08
251.07,81.74
251.79,82.87
252.51,83.80
253.22,84.51
253.91,85.96
254.58,90.63
255.23,92.02
255.91,87.46
256.62,84.75
257.33,85.23
258.04,83.57
258.77,82.42
259.51,81.74
260.21,84.99
260.90,86.96
261.60,85.71
262.31,85.23
263.04,81.52
263.77,82.42
264.48,84.03
265.18,86.21
265.88,85.96
266.60,83.57
267.32,82.87
268.08,78.95
268.82,81.52
269.47,91.74
270.14,89.82
270.88,80.43
271.64,79.79
272.33,86.21
273.05,84.03
273.75,85.47
274.44,86.46
275.11,90.36
275.74,94.04
276.37,96.15
277.02,92.31
277.71,86.21
278.47,79.79
279.19,83.33
279.93,81.08
280.71,76.92
281.48,77.92
282.25,77.92
283.04,75.76
283.83,75.95
284.57,80.65
285.29,83.80
286.00,84.03
286.72,83.33
287.43,84.75
288.13,86.21
288.83,85.47
289.56,82.19
290.31,79.58
291.07,79.58
291.83,78.95
292.58,79.58
293.32,80.65
294.05,83.10
294.75,85.47
295.43,88.50
296.11,88.24
296.77,90.09
297.45,88.76
298.12,89.02
298.78,90.91
299.44,91.74
300.12,87.46
300.86,81.74
301.62,78.74
302.40,77.12
303.14,81.08
303.87,81.74
304.61,81.52
305.34,81.74
306.07,81.74
306.79,84.27
307.49,84.99
308.17,88.50
308.81,93.17
309.44,95.24
310.11,90.09
310.85,81.30
311.61,78.74
312.40,75.76
313.18,76.73
313.98,75.76
314.77,75.76
315.53,79.16
316.23,84.99
316.92,86.96
317.61,86.96
318.32,84.27
319.05,82.42
319.80,80.21
320.53,82.42
321.25,82.87
321.95,86.46
322.62,89.29
323.31,86.96
324.00,86.21
324.70,85.71
325.42,84.27
326.10,87.46
326.78,89.02
327.48,85.47
328.17,86.21
328.86,87.98
329.58,82.64
330.30,83.33
