tempo_s,bpm_ecg
1.61,84.27
2.34,82.19
3.09,79.58
3.88,76.34
4.67,76.34
5.40,81.52
6.16,78.95
6.93,77.72
7.68,80.21
8.41,82.19
9.18,78.33
9.96,76.73
10.70,81.08
11.49,76.34
12.31,73.17
13.08,77.92
13.88,75.00
14.69,74.07
15.45,78.95
16.23,76.92
17.01,76.34
17.76,80.43
18.52,78.53
19.28,78.95
20.01,82.42
20.76,80.21
21.52,78.95
22.24,82.87
23.00,79.37
23.79,75.38
24.57,77.32
25.37,75.00
26.18,73.89
26.95,78.53
27.74,75.95
28.54,75.00
29.32,76.34
30.09,77.72
30.88,76.53
31.63,79.58
32.41,76.92
33.21,75.57
33.98,77.32
34.74,79.16
35.52,76.92
36.31,76.34
37.05,80.86
37.83,76.34
38.59,79.16
39.34,80.00
40.14,75.38
40.89,80.21
41.67,76.73
42.43,78.95
43.17,80.43
43.90,82.19
44.66,79.58
45.43,77.32
46.21,76.92
46.96,80.00
47.73,77.92
48.49,79.37
49.29,75.38
50.07,76.73
50.82,80.21
51.52,85.71
52.22,85.47
52.94,83.33
53.65,84.51
54.37,82.64
55.14,78.33
55.94,74.81
56.74,75.00
57.48,80.86
58.25,78.53
59.00,80.21
59.77,77.72
60.52,80.21
61.24,83.10
61.92,87.46
62.58,90.91
63.25,90.63
63.90,92.02
64.56,90.36
65.23,89.29
65.92,87.21
66.64,83.33
67.36,83.57
68.13,77.52
68.91,77.52
69.65,81.30
70.36,84.27
71.08,82.87
71.84,79.16
72.56,83.33
73.31,80.21
74.06,80.21
74.76,84.99
75.48,84.03
76.19,84.51
76.93,81.08
77.64,83.57
78.33,87.72
79.07,81.08
79.83,78.53
80.65,73.35
81.46,74.07
82.25,75.95
83.03,76.92
83.83,75.00
84.63,75.38
85.40,77.32
86.18,76.73
86.96,77.52
87.72,78.95
88.49,78.12
89.27,76.92
90.06,75.95
90.85,75.95
91.66,73.53
92.46,75.19
93.25,76.34
94.05,74.44
94.83,76.73
95.57,81.52
96.31,80.86
97.03,83.10
97.75,83.80
98.49,81.52
99.25,78.12
100.04,76.34
100.81,78.12
101.52,84.51
102.25,82.42
102.97,83.33
103.72,79.37
104.48,78.74
105.22,81.97
105.97,79.58
106.70,82.42
107.39,86.71
108.12,81.97
108.87,80.00
109.61,80.86
110.35,81.97
111.11,78.33
111.86,80.65
112.58,83.33
113.34,78.95
114.13,75.95
114.89,78.74
115.66,77.72
116.45,76.14
117.18,81.97
117.91,81.97
118.63,83.57
119.37,80.65
120.15,77.12
120.94,75.76
121.72,77.12
122.46,81.30
123.21,79.58
123.98,78.33
124.70,83.10
125.45,80.43
126.21,78.53
126.97,79.16
127.71,80.86
128.48,77.72
129.25,78.12
129.99,81.74
130.71,82.87
131.44,82.42
132.13,86.21
132.80,90.36
133.47,89.55
134.12,91.46
134.80,89.02
135.52,82.87
136.23,84.27
136.98,80.43
137.76,76.92
138.51,80.00
139.26,80.21
140.01,79.37
140.79,77.72
141.52,81.74
142.28,78.74
143.03,80.43
143.73,85.47
144.46,81.97
145.21,79.79
145.95,81.08
146.70,80.00
147.47,78.12
148.21,81.52
149.00,75.38
149.76,78.95
150.48,83.33
151.24,78.95
152.00,79.79
152.77,77.52
153.58,74.07
154.38,74.63
155.19,74.81
155.91,83.10
156.64,81.74
157.37,82.64
158.06,86.71
158.78,83.33
159.49,84.75
160.22,81.52
161.02,75.38
162.61,37.69
163.36,80.43
164.11,80.00
164.87,78.53
165.63,78.74
166.36,82.87
167.11,80.21
167.88,77.52
168.62,80.86
169.39,78.33
170.13,80.43
170.84,84.99
171.60,78.53
172.39,76.53
173.13,80.86
173.90,78.12
174.69,75.38
176.16,40.98
176.90,81.30
177.59,86.71
178.31,82.87
179.02,84.75
179.74,82.87
180.47,82.87
181.16,86.71
181.88,83.10
182.62,81.52
183.33,84.51
184.05,83.10
184.79,81.30
185.48,87.21
186.18,85.71
186.90,83.10
187.63,82.42
188.31,87.21
189.03,84.03
189.74,84.51
190.44,85.23
191.12,89.02
191.82,85.47
192.48,90.91
193.15,88.76
193.85,86.71
194.55,84.75
195.22,90.09
195.90,87.72
196.56,90.91
197.24,88.50
197.94,85.96
198.65,84.27
199.33,88.76
200.03,85.47
200.74,84.03
201.43,86.96
202.13,86.21
202.86,82.19
203.56,85.47
204.27,84.75
205.01,81.08
205.73,83.10
206.45,83.80
207.20,79.37
207.98,77.32
208.73,79.58
209.49,79.37
210.26,77.92
211.03,77.92
211.73,86.21
212.42,86.46
213.11,86.71
213.81,86.46
214.46,92.02
215.11,91.74
215.76,93.17
216.43,89.02
217.13,85.47
217.82,87.21
218.52,85.47
219.29,78.53
220.06,77.32
220.79,82.64
221.54,80.00
222.30,78.53
223.03,81.97
223.73,85.71
224.47,81.97
225.21,80.65
225.93,83.33
226.69,78.95
227.45,78.95
228.17,83.10
228.92,80.21
229.67,80.21
230.42,79.37
231.18,79.79
231.87,85.96
232.57,86.46
233.28,84.03
234.03,80.21
234.78,79.58
235.49,85.23
236.21,83.57
236.88,89.02
237.52,93.75
238.17,92.31
238.84,89.29
239.58,81.08
240.37,76.53
241.13,78.74
241.89,78.33
242.65,79.16
243.38,82.87
244.15,77.52
244.93,76.92
245.68,80.00
246.45,77.72
247.23,77.52
248.02,75.76
248.79,77.32
249.55,78.95
250.34,75.95
251.14,75.76
251.96,72.64
252.78,73.53
253.60,73.17
254.38,76.34
255.15,78.12
255.93,77.32
256.69,79.16
257.40,83.57
258.11,84.99
258.86,80.21
259.63,78.12
260.39,78.12
261.20,74.81
262.02,73.17
262.80,76.92
263.57,77.52
264.34,78.33
265.08,80.43
265.78,85.71
266.48,85.71
267.17,86.71
267.84,89.82
268.48,94.04
269.11,94.94
269.76,92.02
270.43,90.36
271.18,80.00
271.96,76.34
272.71,80.86
273.48,77.12
274.29,74.44
275.04,80.21
275.77,81.52
276.53,78.95
277.25,84.27
277.96,84.51
278.68,82.87
279.43,80.43
280.12,86.96
280.82,84.99
281.57,80.43
282.32,80.21
283.03,84.03
283.77,81.52
284.53,78.53
285.23,85.23
285.98,80.00
286.75,78.53
287.52,78.12
288.32,75.00
289.11,75.19
289.88,78.33
290.62,80.65
291.38,78.95
292.11,83.10
292.81,85.71
293.49,87.72
294.20,84.99
294.94,80.43
295.66,83.33
296.40,81.30
297.14,80.86
297.88,81.08
298.66,77.12
299.42,78.74
300.21,75.95
301.00,76.34
301.73,82.19
302.47,81.30
303.22,79.37
303.95,82.64
304.71,78.53
305.49,77.12
306.24,79.79
307.02,76.92
307.81,75.95
308.56,80.43
309.32,78.53
310.08,78.74
310.81,83.10
311.53,82.42
312.28,80.86
312.99,83.57
313.72,82.19
314.45,82.19
315.16,84.75
315.86,85.71
316.58,84.03
317.34,78.12
318.15,74.26
318.90,80.43
319.67,77.72
320.41,80.86
321.10,86.96
321.80,85.47
322.52,83.80
323.25,82.19
324.00,80.21
324.76,79.16
325.50,80.43
326.25,80.43
326.96,84.03
327.68,83.57
328.45,78.12
329.27,72.64
330.06,75.95
330.87,74.81
331.68,73.35
332.49,74.07
333.29,75.76
334.07,76.53
334.86,76.14
335.62,78.53
336.39,78.33
337.16,78.12
337.94,76.92
338.72,76.53
339.50,77.12
340.26,78.53
341.01,80.00
341.76,80.00
342.51,80.00
343.25,81.52
343.96,84.03
344.67,84.27
345.39,83.57
346.12,82.42
346.89,77.72
347.68,76.14
348.47,75.57
349.24,78.74
349.98,80.21
350.73,80.00
351.50,78.12
352.26,78.95
353.01,80.65
353.73,82.87
354.41,88.50
355.09,88.50
355.77,87.21
356.49,83.33
357.25,79.37
358.01,78.53
358.83,73.71
359.63,74.63
360.41,76.92
361.20,75.95
361.98,76.73
362.74,79.79
363.47,81.52
364.22,80.21
364.92,85.23
365.66,81.52
366.40,80.65
367.14,81.08
367.84,86.46
368.55,84.75
369.29,80.43
370.04,80.65
370.78,80.86
371.55,77.72
372.36,73.71
373.16,75.76
373.91,79.58
374.66,79.58
375.40,81.74
376.12,83.57
376.80,87.98
377.48,88.50
378.15,88.76
378.86,85.23
379.61,80.00
380.38,77.92
381.15,77.52
381.95,75.38
382.72,77.52
383.47,80.43
384.25,76.73
385.02,77.32
385.73,84.99
386.46,82.64
387.18,83.10
387.87,86.46
388.59,83.57
389.35,78.53
390.11,79.79
390.86,79.58
391.65,75.95
392.41,78.95
393.12,84.51
393.84,83.57
394.59,79.37
395.34,80.00
396.05,85.23
396.81,79.16
397.59,76.92
398.38,75.19
399.21,72.46
400.02,74.63
400.80,76.73
401.59,75.57
402.38,75.95
403.19,74.07
403.99,74.81
404.79,75.76
405.59,74.26
406.38,76.14
407.17,76.34
407.96,75.38
408.75,75.95
409.54,76.53
410.32,76.34
411.10,77.12
411.87,77.92
412.65,77.32
413.42,77.92
414.19,77.92
414.96,77.92
415.74,77.12
416.51,77.72
417.28,77.52
418.01,81.97
418.76,80.00
419.53,78.74
420.30,77.92
421.02,82.42
421.78,79.79
422.52,80.65
423.25,82.19
423.97,83.57
424.66,87.21
425.32,90.63
425.99,89.82
426.69,84.75
427.41,83.33
428.18,78.33
428.95,78.12
429.66,84.27
430.41,80.21
431.17,78.74
431.91,80.86
432.66,80.65
433.42,78.33
434.19,78.33
434.90,84.03
435.64,81.08
436.42,76.92
437.17,79.79
437.92,80.00
438.68,78.95
439.43,80.00
440.16,82.19
440.91,80.86
441.66,79.16
442.40,81.74
443.15,80.00
443.90,79.79
444.63,82.42
445.37,80.86
446.11,80.86
446.84,81.97
447.56,84.03
448.30,81.30
449.04,80.43
449.75,84.75
450.50,80.43
451.25,79.79
451.96,84.51
452.68,82.87
453.39,84.27
454.09,86.71
454.78,86.71
455.50,82.87
456.23,82.87
456.90,88.76
457.61,84.75
458.36,80.00
459.10,80.86
459.83,81.97
460.60,78.12
461.41,74.63
462.18,77.12
462.92,81.30
463.67,80.65
464.40,81.30
465.18,77.12
465.95,77.72
466.72,78.12
467.43,84.99
468.15,83.33
468.90,80.21
469.62,83.33
470.36,81.08
471.11,79.16
471.84,82.64
472.60,78.53
473.37,78.12
474.08,84.51
474.78,85.47
475.50,83.57
476.22,83.57
476.92,86.21
477.62,85.23
478.35,81.97
479.08,82.64
479.80,82.64
480.54,81.97
481.27,81.74
481.98,84.27
482.71,82.87
483.45,80.65
484.18,82.42
484.91,82.19
485.63,83.10
486.34,84.27
487.06,83.33
487.79,82.87
488.51,82.64
489.22,85.23
489.93,84.51
