tempo_s,bpm_ecg
0.85,100.00
1.52,90.36
2.24,83.33
2.98,80.43
3.72,81.08
4.49,77.92
5.28,75.95
6.04,78.74
6.78,81.08
7.49,85.47
8.16,89.02
8.81,92.31
9.47,91.46
10.14,89.55
10.81,88.76
11.50,87.46
12.17,88.76
12.87,86.71
13.54,88.50
14.21,90.09
14.85,94.04
15.47,96.46
16.09,97.40
16.72,94.94
17.36,92.88
18.06,85.96
18.78,83.10
19.52,81.08
20.28,79.16
21.05,78.53
21.80,79.79
22.53,81.74
23.24,84.99
23.90,90.09
24.55,92.88
25.18,94.64
25.81,96.15
26.44,94.94
27.09,92.31
27.77,87.72
28.45,89.02
29.14,86.21
29.85,84.75
30.59,81.52
31.40,74.07
32.23,72.12
33.01,76.53
33.79,77.52
34.54,79.58
35.26,83.80
35.95,86.96
36.63,88.24
37.31,87.46
38.02,84.99
38.74,82.87
39.46,83.33
40.16,86.21
40.87,84.99
41.58,84.27
42.31,82.19
43.01,84.99
43.72,85.23
44.44,82.87
45.16,84.03
45.85,86.96
46.52,89.02
47.20,88.50
47.89,86.71
48.59,85.96
49.29,85.71
50.00,84.75
50.70,84.99
51.39,86.96
52.06,89.29
52.72,91.19
53.40,88.50
54.09,87.21
54.79,85.96
55.47,87.98
56.14,88.76
56.83,87.46
57.50,89.29
58.13,94.94
58.79,92.02
59.44,91.19
60.10,92.02
60.73,94.04
61.38,93.46
62.03,92.31
62.69,90.09
63.35,91.46
63.99,93.46
64.62,94.94
65.26,93.46
65.92,91.74
66.59,89.29
67.27,88.50
67.95,87.72
68.64,87.72
69.34,84.99
70.04,86.46
70.72,88.24
71.38,90.36
72.05,89.29
72.72,89.29
73.38,91.46
74.04,90.36
74.73,87.21
75.43,86.46
76.12,86.96
76.84,82.42
77.60,79.79
78.33,81.52
79.02,86.71
79.70,88.76
80.37,89.02
81.03,91.19
81.67,93.75
82.31,93.75
82.94,95.54
83.56,96.46
84.18,96.77
84.82,93.46
85.51,87.98
86.19,87.98
86.88,86.71
87.61,81.97
88.34,82.87
89.02,87.72
89.72,85.96
90.40,88.24
91.05,92.02
91.68,94.94
92.32,93.46
92.97,92.88
93.62,92.88
94.24,95.54
94.88,94.94
95.54,90.09
96.22,87.98
96.88,91.46
97.56,88.76
98.26,85.71
98.97,83.80
99.65,88.50
100.32,89.82
100.98,90.91
101.63,92.59
102.27,93.46
102.90,94.94
103.51,98.36
104.12,97.72
104.75,95.85
105.40,92.02
106.05,92.88
106.73,87.46
107.45,83.80
108.14,87.21
108.84,85.47
109.54,85.23
110.23,87.46
110.90,89.82
111.56,91.19
112.20,93.46
112.82,97.09
113.44,96.77
114.08,93.17
114.75,89.29
115.42,89.29
116.09,90.09
116.78,87.46
117.47,85.96
118.15,88.76
118.84,86.71
119.55,85.23
120.24,85.96
120.91,90.63
121.53,95.54
122.17,94.64
122.82,91.74
123.49,89.29
124.16,90.09
124.86,86.21
125.56,84.75
126.25,87.21
126.95,85.96
127.66,84.51
128.36,85.71
129.04,88.50
129.72,88.24
130.41,86.96
131.11,85.96
131.81,85.47
132.53,83.57
133.27,80.43
134.00,82.42
134.74,81.52
135.47,81.30
136.20,82.42
136.90,86.21
