tempo_s,bpm_ecg
1.12,87.21
1.80,87.98
2.46,90.63
3.08,97.09
3.68,99.01
4.30,96.77
4.94,94.64
5.59,92.02
6.24,92.31
6.84,100.33
7.44,99.01
8.04,100.33
8.63,102.74
9.21,102.04
9.81,100.67
10.42,98.04
11.04,96.46
11.69,93.17
12.34,92.59
12.97,95.24
13.57,99.34
14.19,97.09
14.79,99.01
15.38,101.69
15.97,101.69
16.60,96.46
17.26,90.63
17.95,86.96
18.66,84.27
19.38,83.57
20.09,84.03
20.78,86.71
21.45,90.09
22.09,93.17
22.72,96.15
23.32,99.67
23.90,103.81
24.47,104.90
25.05,103.45
25.63,103.09
26.23,99.67
26.87,94.04
27.52,93.17
28.17,91.46
28.83,91.46
29.48,92.02
30.11,94.64
30.72,98.36
31.30,103.45
31.90,100.00
32.52,97.40
33.12,100.00
33.76,94.04
34.43,89.29
35.13,85.71
35.83,85.47
36.51,88.76
37.19,88.50
37.84,91.74
38.48,93.75
39.09,97.72
39.71,98.04
40.32,98.04
40.93,98.68
41.55,96.15
42.15,99.34
42.79,94.94
43.43,92.88
44.08,92.88
44.69,98.36
45.32,95.54
45.94,96.46
46.55,98.04
47.14,102.04
47.71,104.17
48.27,107.14
48.83,108.70
49.38,107.53
49.95,106.76
50.53,102.04
51.16,95.24
51.80,94.34
52.42,96.77
53.04,96.77
53.63,101.69
54.21,103.81
54.80,101.01
55.41,98.68
56.07,90.36
56.76,86.96
57.42,91.74
58.12,85.96
58.81,86.21
59.51,85.96
60.16,92.02
60.84,87.98
61.54,85.96
62.24,86.21
62.88,92.88
63.62,81.52
64.38,78.74
65.12,81.52
65.85,82.19
66.58,81.74
67.32,81.74
68.03,84.03
68.71,88.76
69.37,90.09
69.99,96.46
70.60,99.01
71.21,98.68
71.86,92.31
72.54,87.98
73.21,90.09
73.89,87.46
74.59,85.71
75.27,89.02
75.94,88.50
76.61,90.09
77.24,95.85
77.90,90.63
78.56,90.09
79.24,88.24
79.89,92.59
80.57,89.02
81.26,86.96
81.96,85.71
82.62,90.09
83.31,87.46
84.00,87.21
84.65,91.46
85.34,87.46
86.03,86.21
86.73,86.21
87.43,85.96
88.12,86.71
88.78,91.46
89.44,90.63
90.07,94.64
90.70,94.94
91.32,97.40
91.93,98.36
92.54,99.01
93.15,98.36
93.76,98.36
94.36,98.68
94.98,96.77
95.59,98.68
96.18,102.39
96.76,103.81
97.33,104.90
97.90,105.63
98.48,103.45
99.07,101.35
99.65,103.09
100.25,99.67
100.90,92.88
101.56,90.63
102.18,96.46
102.85,89.55
103.55,86.46
104.22,88.76
104.84,97.09
105.47,94.64
106.10,96.46
106.71,97.40
107.30,102.39
107.90,99.01
108.53,95.85
109.17,94.34
109.78,98.04
110.44,91.19
111.12,87.21
111.85,83.10
112.49,92.59
113.19,86.46
113.87,88.50
114.53,90.09
115.13,100.33
115.76,95.54
116.38,96.77
117.02,93.17
117.63,98.04
118.29,91.46
118.96,90.09
119.63,88.50
120.28,93.17
120.97,87.21
121.64,89.55
122.26,96.15
122.92,91.19
123.57,91.46
124.20,95.24
124.80,100.00
125.43,96.46
126.04,97.09
126.68,94.04
127.31,95.54
127.90,101.01
128.53,96.15
129.15,95.85
129.76,99.01
130.36,100.67
130.99,95.24
131.63,93.17
132.23,100.00
132.85,96.15
133.49,94.94
134.14,92.02
134.75,98.36
135.39,93.75
136.04,92.59
136.73,86.96
137.36,94.64
138.00,93.17
138.67,90.63
139.30,94.94
139.89,101.35
140.50,97.72
141.11,99.34
141.73,96.15
142.37,94.64
142.96,100.33
143.56,100.00
144.16,101.35
144.76,99.67
145.36,99.67
145.95,101.01
146.54,103.09
147.10,105.63
147.66,107.53
148.21,109.89
148.74,113.21
149.27,113.21
149.79,114.50
150.31,116.73
150.82,116.28
151.34,116.73
151.85,115.83
152.38,114.94
152.91,111.52
153.47,107.91
154.05,103.81
154.64,101.35
155.22,103.81
155.79,105.26
156.35,107.53
156.91,107.14
157.46,108.30
158.01,108.70
158.57,107.14
159.12,109.09
159.66,110.70
160.22,107.53
160.78,107.91
161.33,107.91
161.90,105.26
162.50,100.00
163.14,94.04
163.79,92.02
164.47,88.76
165.07,99.67
165.72,92.02
166.37,92.88
166.97,100.00
167.59,96.15
168.23,93.75
168.87,94.34
169.47,99.34
170.04,105.63
170.61,106.01
171.16,108.70
171.70,110.29
172.26,107.53
172.83,105.26
173.43,100.33
174.03,99.34
174.63,100.33
175.23,101.01
175.84,97.72
176.42,103.81
177.00,103.81
177.56,107.14
178.12,106.38
178.68,106.76
179.27,101.35
179.89,97.40
180.51,96.15
181.16,92.59
181.79,95.54
182.42,95.24
183.02,99.34
183.62,101.35
184.20,103.09
184.78,103.09
185.37,102.39
186.00,94.94
186.57,105.26
187.15,102.74
187.76,99.34
188.37,97.09
189.00,96.46
189.62,95.85
190.23,98.04
190.82,102.39
191.40,103.45
191.98,103.81
192.55,105.63
193.12,104.53
193.71,102.04
194.30,102.04
194.91,97.72
195.53,96.15
196.17,94.34
196.81,94.34
197.41,99.01
198.00,101.35
198.58,104.90
199.16,103.45
199.74,103.09
200.33,101.35
200.92,101.01
201.51,102.74
202.09,103.81
202.64,107.91
203.19,109.49
203.73,110.70
204.29,106.76
204.89,100.00
205.56,89.55
206.27,84.75
206.93,91.46
207.59,90.36
208.28,87.72
208.96,87.72
209.60,94.04
210.22,95.85
210.83,98.68
211.44,99.01
212.04,99.34
212.65,99.34
213.25,99.67
213.84,100.67
214.44,101.01
215.04,99.34
215.64,99.67
216.25,98.36
216.87,98.04
217.48,97.40
218.16,89.02
218.89,81.74
219.65,78.53
220.36,85.47
221.10,80.86
221.84,80.86
222.50,90.91
223.15,92.02
223.78,94.94
224.43,93.17
225.07,93.75
225.69,95.85
226.31,97.40
226.89,103.81
227.48,101.69
228.08,99.34
228.70,96.46
229.33,95.24
229.94,99.34
230.57,95.24
231.21,92.88
231.89,89.02
232.55,90.36
233.17,97.09
233.77,100.67
234.35,103.45
234.92,104.53
235.49,104.53
236.06,106.38
236.62,107.14
237.18,106.38
237.73,109.49
238.30,105.63
238.89,102.04
239.60,84.27
240.24,94.04
240.93,86.71
241.68,80.00
242.38,85.71
243.08,85.47
243.79,84.03
244.49,86.21
245.16,89.29
245.80,94.34
246.40,100.33
246.98,102.04
247.55,106.01
248.12,105.63
248.70,103.45
249.27,104.90
249.85,104.17
250.43,103.45
251.02,100.67
251.65,95.24
252.25,100.33
252.89,94.04
253.57,87.72
254.20,95.54
254.87,89.55
255.56,86.71
256.20,93.46
256.85,93.46
257.49,92.59
258.14,92.31
258.77,95.85
259.41,94.34
260.08,89.29
260.77,86.96
261.42,91.46
262.07,93.17
262.72,91.74
263.39,90.09
264.01,97.09
264.68,88.76
265.37,87.21
266.05,87.98
266.74,87.21
267.46,83.10
268.20,81.74
268.90,85.47
269.60,85.47
270.28,88.76
270.93,91.74
271.55,97.40
272.17,96.77
272.76,100.67
273.34,103.45
273.93,101.69
274.55,96.46
275.17,96.77
275.81,94.64
276.45,94.04
277.07,96.15
277.68,98.04
278.29,98.04
278.89,100.33
279.50,99.34
280.08,102.04
280.64,107.53
281.21,105.63
281.79,103.81
282.37,102.39
282.98,99.67
283.57,101.69
284.16,101.01
284.76,100.33
285.34,103.09
285.92,104.17
286.50,102.04
287.09,102.74
287.67,102.39
288.26,101.69
288.85,102.39
289.43,102.74
290.02,102.39
290.59,105.26
291.15,106.76
291.70,109.49
292.25,109.49
292.78,111.94
293.32,111.94
293.86,111.52
294.39,112.36
294.93,111.52
295.48,108.30
296.06,104.17
296.63,105.63
297.21,102.39
297.83,97.40
298.49,91.19
299.13,94.04
299.79,90.91
300.46,89.55
301.14,88.24
301.77,94.94
302.38,98.36
303.00,96.15
303.64,93.75
304.25,98.36
304.91,90.91
305.60,86.71
306.30,85.71
306.98,89.29
307.67,85.96
308.41,81.97
309.10,86.46
309.80,86.21
310.50,84.99
311.19,87.21
311.86,90.09
312.49,94.94
313.10,98.68
313.69,100.33
314.28,102.74
314.88,100.33
315.49,98.04
316.12,94.94
316.78,90.63
317.50,84.03
318.20,85.47
318.89,86.21
319.57,88.76
320.23,91.46
320.84,97.40
321.45,98.36
322.07,97.09
322.72,92.88
323.39,89.02
324.08,86.96
324.74,90.91
325.44,85.23
326.16,84.27
326.84,87.46
327.51,89.29
328.19,89.02
328.86,89.29
329.55,87.46
330.17,96.46
330.79,95.85
331.42,96.46
332.05,95.24
332.64,100.67
333.29,92.59
333.99,86.21
334.69,84.99
335.40,84.75
336.12,82.87
336.86,81.74
337.56,85.96
338.25,86.96
338.91,89.82
339.56,93.46
340.18,96.46
340.79,98.36
341.38,100.67
341.98,100.00
342.58,101.35
343.18,99.34
343.79,99.01
344.42,94.64
345.06,94.04
345.68,96.15
346.27,101.35
346.86,102.04
347.47,98.36
348.08,98.04
348.69,99.01
349.27,104.17
349.84,103.81
350.42,104.17
351.00,103.81
351.58,102.74
352.16,103.45
352.74,104.53
353.31,104.90
353.87,106.38
354.43,107.53
354.98,108.70
355.54,107.14
356.08,110.70
356.64,108.30
357.20,106.01
357.80,100.33
358.42,97.40
359.02,100.00
359.59,105.63
360.17,103.09
360.75,103.45
361.31,106.76
361.88,104.90
362.46,103.81
363.03,105.26
363.60,105.63
364.16,106.76
364.72,107.91
365.27,107.91
365.82,109.09
366.37,109.89
366.91,111.11
367.44,112.78
367.96,116.28
368.49,112.36
369.03,111.52
369.59,106.38
370.22,95.85
370.86,93.17
371.47,99.01
372.08,98.04
372.69,99.01
373.29,99.01
373.89,100.67
374.49,100.00
375.07,103.09
375.65,103.45
376.23,104.17
376.78,107.53
377.34,107.14
377.91,106.38
378.45,111.52
378.99,110.70
379.52,112.78
380.06,111.94
380.62,106.76
381.18,106.01
381.74,107.91
382.30,107.91
382.84,110.29
383.41,104.53
383.98,105.26
384.57,103.09
385.15,102.39
385.71,106.76
386.27,108.30
386.82,108.30
387.37,108.70
387.91,112.36
388.45,109.89
388.99,111.52
389.52,113.21
390.07,109.89
390.63,107.14
391.21,102.74
391.82,98.04
392.48,91.46
393.13,92.31
393.76,94.64
394.39,95.24
395.03,94.64
395.65,96.46
396.24,102.39
396.86,96.15
397.52,91.19
398.24,83.33
398.92,87.46
399.65,82.64
400.40,79.58
401.17,78.74
401.87,85.47
402.58,84.51
403.28,85.71
403.93,92.02
404.59,90.63
405.25,90.63
405.91,91.74
406.56,92.02
407.23,89.82
407.91,87.72
408.55,93.46
409.21,90.91
409.87,90.91
410.53,92.02
411.18,91.46
411.79,99.34
412.40,98.04
413.00,99.34
413.61,99.01
414.22,98.36
414.83,97.40
415.47,94.94
416.13,89.82
416.79,91.74
417.47,87.98
418.16,87.21
418.82,91.19
419.50,87.98
420.19,86.71
420.87,87.98
421.51,94.04
422.16,92.59
422.80,92.88
423.46,90.91
424.09,95.85
424.74,91.74
425.42,89.29
426.10,88.24
426.75,91.19
427.42,90.09
428.10,88.24
428.80,85.23
429.51,84.51
430.20,87.72
430.83,94.94
431.45,96.15
432.06,99.34
432.68,96.77
433.26,102.39
433.87,99.01
434.51,93.75
435.18,89.55
435.85,89.02
436.52,90.36
437.18,90.91
437.80,96.46
438.40,100.33
438.99,101.69
439.58,100.67
440.18,100.00
440.79,99.01
441.42,95.85
442.03,97.40
442.65,97.09
443.25,99.34
443.85,100.33
444.45,101.01
445.02,103.81
445.59,105.26
446.17,104.17
446.74,104.53
447.35,98.68
447.97,96.77
448.62,93.17
449.28,90.63
449.95,88.76
450.60,93.17
451.22,95.85
