tempo_s,bpm_ecg
1.04,123.97
1.52,125.00
1.99,125.52
2.47,126.58
2.94,127.66
3.41,127.66
3.88,127.66
4.35,126.58
4.83,125.00
5.32,123.46
5.81,122.45
6.29,123.46
6.78,123.46
7.27,123.46
7.75,123.46
8.24,122.45
8.74,120.48
9.24,120.00
9.74,119.52
10.24,120.00
10.74,121.46
11.23,121.95
11.72,122.95
12.21,122.45
12.70,121.46
13.20,120.48
13.70,119.05
14.21,118.58
14.71,120.00
15.20,120.97
15.70,121.95
16.19,121.46
16.68,121.46
17.18,120.48
17.68,120.48
18.18,119.05
18.68,120.00
19.18,120.48
19.68,121.46
20.17,121.46
20.66,121.46
21.16,120.97
21.66,120.48
22.15,121.95
22.64,121.95
23.13,122.45
23.62,122.45
24.11,122.45
24.61,120.48
25.11,120.00
25.61,120.00
26.11,120.00
26.60,121.46
27.10,120.97
27.59,121.95
28.08,121.95
28.58,121.95
29.07,121.46
29.56,122.95
30.05,122.45
30.54,122.95
31.02,122.95
31.51,122.95
32.00,122.95
32.49,122.45
32.98,123.46
33.46,123.97
33.94,124.48
34.42,125.52
34.89,127.12
35.36,128.21
35.83,128.76
36.29,129.87
36.75,129.87
37.21,129.87
37.67,130.43
38.13,131.00
38.59,130.43
39.06,128.76
39.52,128.21
39.99,128.21
40.46,127.66
40.94,126.58
41.42,125.00
41.91,122.45
42.40,120.48
42.91,119.52
43.41,118.58
43.91,120.00
44.41,120.48
44.90,121.46
45.40,121.95
45.89,121.95
46.37,123.46
46.86,123.46
47.34,124.48
47.82,125.00
48.30,125.52
48.78,126.05
49.25,126.58
49.72,128.21
50.19,128.21
50.65,129.87
51.11,129.87
51.57,131.00
52.02,131.58
52.48,131.58
52.95,128.76
53.43,123.97
53.92,121.46
54.42,121.46
54.92,120.48
55.42,120.00
55.92,118.58
56.43,118.11
56.94,118.11
57.44,119.05
57.94,120.00
58.44,120.48
58.94,120.97
59.43,120.97
59.93,120.97
60.42,120.97
60.91,122.45
61.41,121.95
61.89,123.46
62.38,123.46
62.86,123.97
63.34,125.00
63.82,125.00
64.30,126.05
64.77,126.58
65.24,127.12
65.71,127.66
66.18,128.21
66.65,127.12
67.13,126.58
67.61,125.52
68.08,125.52
68.57,123.97
69.06,122.95
69.55,121.95
70.04,122.95
70.53,122.45
71.01,123.46
71.50,122.95
71.99,122.45
72.48,122.95
72.96,123.46
73.45,124.48
73.93,125.00
74.40,126.05
74.87,127.12
75.34,128.21
75.81,128.21
76.28,127.66
76.75,126.58
77.23,127.12
77.70,125.52
78.18,125.52
78.66,125.52
79.14,125.52
79.61,126.58
80.09,126.05
80.56,126.58
81.04,126.58
81.51,126.05
81.99,124.48
82.48,122.45
82.98,121.46
83.47,121.46
83.96,121.95
84.46,120.97
84.95,121.46
85.45,120.97
85.94,122.45
86.43,122.45
