tempo_s,bpm_ecg
259.11,80.00
259.87,79.37
260.60,81.30
261.31,85.23
262.00,87.21
262.65,91.19
263.31,92.02
263.96,91.74
264.63,90.09
265.32,86.96
266.03,84.03
266.72,86.46
267.44,83.57
268.19,80.65
268.92,81.97
269.65,82.19
270.39,80.86
271.12,81.97
271.83,84.27
272.58,80.86
273.31,81.52
274.03,83.57
274.76,81.97
275.49,81.97
276.20,84.51
276.93,82.42
277.67,81.08
278.41,81.74
279.14,81.52
279.90,79.37
280.64,81.30
281.37,81.74
282.11,80.86
282.84,82.87
283.57,82.19
284.31,80.43
285.05,81.74
285.79,81.08
286.53,80.43
287.26,82.19
287.98,83.10
288.71,82.42
289.42,84.75
290.14,83.33
290.86,83.80
291.57,84.51
292.24,89.29
292.92,87.98
293.59,89.02
294.26,90.36
294.92,90.63
295.57,92.02
296.25,88.50
296.97,83.80
297.68,83.57
298.40,83.33
299.10,86.71
299.79,86.46
300.49,85.47
301.18,87.21
301.88,85.71
302.58,85.96
303.27,86.46
303.96,87.72
304.66,85.23
305.38,83.80
306.09,83.80
306.83,81.74
307.59,78.95
308.34,79.37
309.07,82.87
309.79,83.10
310.49,84.99
311.18,87.21
311.85,89.55
312.51,90.91
313.16,92.31
313.81,93.17
314.45,92.59
315.10,93.46
315.76,90.91
316.44,87.21
317.13,87.98
317.80,88.76
318.50,85.96
319.23,82.64
319.93,85.71
320.62,86.46
321.33,84.99
322.01,87.46
322.70,87.72
323.38,88.24
324.03,92.02
324.67,93.17
325.31,93.46
325.96,92.88
326.61,92.59
327.25,92.88
327.92,90.63
328.60,87.21
329.30,86.46
330.03,82.42
330.74,84.03
331.46,82.87
332.19,82.87
332.92,81.97
333.62,85.96
334.31,86.46
335.02,84.75
335.72,85.47
336.43,84.51
337.12,87.72
337.81,86.71
338.50,86.46
339.18,89.02
339.84,90.09
340.52,88.50
341.20,88.50
341.88,87.72
342.60,83.57
343.36,78.74
344.12,79.16
344.91,76.34
345.69,76.14
346.46,78.12
347.23,78.53
347.95,82.64
348.68,82.87
349.39,83.80
350.11,83.80
350.83,82.87
351.54,84.51
352.26,83.80
352.99,81.52
353.73,81.30
354.47,81.52
355.23,79.16
355.99,78.74
356.73,81.30
357.47,80.86
358.20,81.97
358.90,85.96
359.60,85.47
360.30,85.96
361.00,85.47
361.70,85.96
362.42,83.10
363.18,79.37
363.94,78.12
364.69,80.21
365.45,79.16
366.20,79.58
366.92,83.80
367.60,88.76
368.26,89.82
368.91,92.31
369.58,90.09
370.27,86.96
370.97,86.21
371.68,84.27
372.40,82.87
373.14,81.52
373.88,80.86
374.63,80.00
375.38,79.58
376.10,83.33
376.82,83.57
377.53,85.23
378.20,88.50
378.88,89.29
379.55,89.02
380.23,88.24
380.90,89.29
381.58,89.02
382.26,87.72
382.94,88.24
383.62,88.76
384.27,92.31
384.90,94.34
385.52,96.46
386.14,96.77
386.77,96.46
387.40,95.24
388.02,95.54
388.66,94.04
389.30,94.64
389.92,95.85
390.57,93.17
391.23,90.91
391.88,92.02
392.55,89.29
393.23,87.98
393.90,90.09
394.57,89.29
395.24,89.29
395.90,90.63
396.56,90.91
397.23,90.36
397.88,91.46
398.54,91.19
399.20,90.91
399.89,86.96
400.61,83.80
401.35,81.08
402.07,83.10
402.81,80.86
403.58,77.72
404.34,79.16
405.08,81.08
405.84,79.37
406.58,81.30
407.32,81.08
408.05,81.52
408.78,81.97
409.54,79.16
410.30,78.95
411.05,80.43
411.78,81.74
412.53,80.43
413.28,79.79
414.04,78.53
414.80,79.37
415.52,83.10
416.26,81.52
417.01,79.37
417.75,81.30
418.49,81.30
419.24,80.21
419.96,82.64
420.69,82.19
421.44,80.21
422.18,81.52
422.92,81.08
423.67,79.58
424.44,78.53
425.19,79.58
425.96,77.52
426.74,77.12
427.53,76.53
428.29,78.33
429.03,81.74
429.75,82.42
430.48,82.87
431.20,83.10
431.90,85.47
432.59,87.46
433.29,85.71
433.98,86.21
434.70,83.80
435.43,82.19
436.16,82.64
436.85,86.71
437.55,85.71
438.23,88.24
438.90,89.55
439.56,91.19
440.19,94.94
440.81,95.85
441.44,96.15
442.06,96.46
442.70,94.34
443.37,88.50
444.07,85.96
444.74,89.82
445.43,87.21
446.14,84.75
446.84,85.47
447.53,86.21
448.25,83.80
448.95,85.23
449.64,87.21
450.35,85.23
451.07,82.87
451.77,85.96
452.47,85.23
453.19,84.03
453.89,84.99
454.61,83.57
455.34,82.42
456.06,82.64
456.79,82.42
457.53,81.52
458.28,79.79
459.00,82.87
459.75,80.21
460.50,79.79
461.24,81.52
461.95,84.03
462.67,83.33
463.39,83.80
464.09,85.71
464.79,85.71
465.52,82.19
466.25,81.97
467.01,79.37
467.79,76.53
468.55,78.95
469.33,77.52
470.08,79.16
470.83,80.43
471.57,81.08
472.29,83.57
472.99,85.71
473.66,89.02
474.33,90.36
474.99,90.09
475.66,89.82
476.33,89.55
477.03,86.21
477.73,84.75
478.47,81.74
479.19,83.57
479.92,81.74
480.66,81.08
481.39,82.19
482.14,80.21
482.90,78.74
483.65,79.79
484.40,80.21
485.15,79.58
