tempo_s,bpm_ecg
191.86,77.12
192.64,76.73
193.44,75.19
194.18,80.21
194.96,77.32
195.74,76.53
196.49,80.00
197.26,78.53
198.03,78.12
198.75,82.42
199.51,79.58
200.31,74.81
201.07,78.95
201.81,80.65
202.57,79.37
203.36,75.95
204.15,76.34
204.93,76.92
205.70,77.92
206.45,80.00
207.17,83.33
207.87,85.23
208.53,91.19
209.18,92.59
209.84,90.63
210.55,84.03
211.27,83.57
211.98,84.03
212.69,84.75
213.38,87.72
214.04,89.82
214.74,85.71
215.55,74.63
216.35,75.19
217.15,74.81
218.05,66.67
218.87,72.82
219.67,75.19
220.52,70.92
221.37,70.42
222.17,74.44
222.98,74.07
223.78,75.57
224.55,78.12
225.34,75.38
226.14,75.57
226.92,76.34
227.73,74.07
228.52,75.95
229.30,77.12
230.09,75.76
230.89,75.19
231.71,72.99
232.54,72.12
233.36,73.35
234.20,71.26
235.04,71.94
235.85,73.71
236.70,71.09
237.53,71.60
238.35,73.71
239.18,71.77
240.00,73.53
240.81,73.89
241.59,77.32
242.38,75.95
243.17,75.95
243.96,75.38
244.75,76.53
245.50,79.79
246.23,82.42
246.95,82.64
247.69,81.30
248.43,81.30
249.20,78.12
249.97,78.12
250.75,76.14
251.56,74.63
252.34,77.12
253.12,76.53
253.85,81.74
254.57,84.27
255.29,83.10
256.01,82.64
256.75,81.74
257.48,81.97
258.20,83.80
258.89,86.71
259.57,88.24
260.26,86.71
260.95,86.71
261.64,86.96
262.34,85.96
263.00,90.91
263.67,90.09
264.33,89.82
265.04,85.23
265.75,83.80
266.49,81.30
267.28,76.14
268.06,76.73
268.80,80.86
269.55,80.43
270.29,81.30
271.03,80.43
271.79,79.58
272.55,78.95
273.28,82.19
273.99,84.75
274.65,89.82
275.32,89.55
276.06,81.30
276.83,78.53
277.65,72.82
278.52,69.28
279.33,73.53
280.13,75.57
280.95,72.64
281.78,72.82
282.62,71.26
283.43,73.53
284.23,75.19
285.02,75.95
285.76,81.08
286.49,82.87
287.22,81.74
287.98,79.37
288.73,79.16
289.46,82.87
290.14,88.24
290.82,87.72
291.53,84.51
292.33,74.81
293.17,71.94
293.96,75.76
294.73,78.33
295.46,81.52
296.16,86.46
296.85,86.21
297.55,85.47
298.30,80.43
299.06,78.74
299.84,77.32
300.66,72.99
301.46,75.38
302.23,77.92
303.01,76.14
303.81,75.57
304.59,76.73
305.39,75.19
306.16,77.72
306.95,75.57
307.75,75.00
308.53,77.32
309.28,80.00
310.05,77.52
310.87,73.89
311.66,75.38
312.47,74.63
313.30,71.94
314.15,70.75
314.97,73.17
315.78,74.26
316.58,75.00
317.38,74.44
318.18,74.81
318.93,80.00
319.69,79.79
320.43,81.08
321.15,82.42
321.91,79.79
322.69,76.73
323.46,78.12
324.20,80.43
324.92,83.57
325.62,85.71
326.30,87.72
326.94,94.34
327.57,94.64
328.21,93.75
328.98,78.53
329.79,73.53
330.57,77.32
331.33,78.95
332.07,81.08
332.78,84.75
333.49,84.27
334.23,81.08
334.97,81.52
335.67,85.23
336.40,82.42
337.18,77.12
337.94,78.33
338.77,72.46
339.60,72.46
340.36,78.74
341.12,79.37
341.89,77.92
342.65,78.12
343.37,83.57
344.10,81.97
344.84,81.08
345.54,86.21
346.26,83.10
347.00,81.52
347.72,83.57
348.45,81.52
349.23,76.73
350.01,77.52
350.81,74.63
351.61,74.81
352.39,77.52
353.18,75.57
353.98,75.57
354.78,75.00
355.62,70.75
356.46,71.77
357.23,77.72
358.01,77.32
358.78,77.52
359.56,77.12
360.29,81.74
361.03,81.97
361.75,83.10
362.44,86.71
363.17,82.19
363.97,75.00
364.79,73.35
365.61,73.35
366.39,76.53
367.22,72.64
368.05,71.94
368.83,77.32
369.64,74.07
370.46,72.46
371.27,74.81
372.09,72.82
372.92,72.12
373.72,75.19
374.53,73.71
375.37,71.77
376.19,73.35
377.02,72.12
377.84,72.99
378.64,75.57
379.44,75.00
380.24,75.00
381.05,73.71
381.87,72.99
382.71,71.43
383.51,75.57
384.34,72.29
385.17,72.12
385.97,75.00
386.81,70.92
387.65,71.77
388.45,75.19
389.27,72.64
390.09,73.53
390.88,76.14
391.68,74.81
392.48,74.81
393.28,75.38
394.09,74.07
394.91,73.35
395.73,73.17
396.56,71.94
397.39,72.12
398.25,69.93
399.10,70.92
399.87,77.32
400.64,78.12
401.39,79.79
402.13,81.52
402.90,77.32
403.70,75.00
404.49,76.34
405.29,75.38
406.08,75.76
406.86,76.34
407.69,72.64
408.51,72.82
409.31,75.57
410.11,75.19
410.89,76.34
411.64,79.79
412.39,80.00
413.14,80.21
413.88,81.74
414.62,80.21
415.42,75.57
416.22,74.63
417.02,75.00
417.82,75.00
418.63,74.26
419.44,74.07
420.22,76.73
421.03,74.44
421.83,75.00
422.63,74.63
423.44,74.63
424.24,75.00
425.04,74.44
425.85,74.07
426.64,75.76
427.46,73.71
428.26,74.44
429.04,77.32
429.86,73.53
430.66,74.44
431.41,80.43
432.14,81.52
432.88,81.52
433.61,81.97
434.35,81.74
435.04,85.96
435.71,89.82
436.35,93.46
437.01,92.02
437.70,86.21
438.50,74.81
439.32,73.35
440.08,79.58
440.87,75.95
441.71,71.43
442.55,71.26
443.37,72.64
444.21,71.43
445.02,74.63
445.82,74.81
446.63,73.89
447.41,76.73
448.19,77.12
448.96,77.72
449.72,78.95
450.47,80.86
451.22,79.79
451.97,80.21
452.75,76.92
453.54,75.95
454.35,74.07
455.16,73.35
455.99,72.64
456.75,79.16
457.49,80.65
458.28,75.95
459.07,75.76
459.85,76.92
460.60,80.00
461.34,81.97
462.08,80.65
462.85,78.33
463.59,80.65
464.30,84.75
464.99,86.21
465.68,87.21
466.38,85.71
467.08,86.46
467.78,84.99
468.47,87.46
469.14,89.55
469.81,89.82
470.51,84.75
471.24,82.87
471.99,79.58
472.71,83.33
473.41,85.96
474.07,90.36
474.71,94.04
475.35,94.04
476.04,86.96
476.72,88.24
477.46,81.08
478.21,80.43
478.95,80.21
479.72,78.74
480.46,80.43
481.21,80.43
481.97,78.95
482.71,80.86
483.45,80.86
484.23,76.73
484.97,81.08
485.75,76.92
486.57,73.71
487.35,76.34
488.16,74.44
488.96,74.81
